184912,9421,"In the end , there is n't much to it ."
224037,4983,"In the end , though , it is only mildly amusing when it could have been so much more ."
106712,4946,In the end there is one word that best describes this film : honest .
106714,6707,"In the era of The Sopranos , it feels painfully redundant and inauthentic ."
66380,2667,"In the long , dishonorable history of quickie teen-pop exploitation , Like Mike stands out for its only partly synthetic decency ."
106716,6237,"In the name of an allegedly inspiring and easily marketable flick , The Emperor 's Club turns a blind eye to the very history it pretends to teach ."
66382,2943,"In the new release of Cinema Paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned ."
224038,10885,"In the not-too-distant future , movies like Ghost Ship will be used as analgesic balm for overstimulated minds ."
146317,7275,"In the process of trimming the movie to an expeditious 84 minutes , director Roger Kumble seems to have dumped a whole lot of plot in favor of ... outrageous gags ."
184917,10764,"In the spirit of the season , I assign one bright shining star to Roberto Benigni 's Pinocchio -- but I guarantee that no wise men will be following after it ."
106718,5804,"In the telling of a story largely untold , Bui chooses to produce something that is ultimately suspiciously familiar ."
106721,6036,"In the wake of Saving Private Ryan , Black Hawk Down and We Were Soldiers , you are likely to be as heartily sick of mayhem as Cage 's war-weary marine ."
224042,9370,"In the wrong hands , i.e. Peploe 's , it 's simply unbearable"
106727,6262,"In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life ."
224044,11855,In this case zero .
184921,9595,"In this film , Aussie David Caesar channels the not-quite-dead career of Guy Ritchie ."
184922,11498,"In this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian ."
106729,6484,"In trying to be daring and original , it comes off as only occasionally satirical and never fresh ."
106731,5178,In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .
146322,7220,Includes too much obvious padding .
224050,11810,Incoherence reigns .
224053,11836,Inconsequential road-and-buddy pic .
106733,5966,"Indeed , none of these words really gets at the very special type of badness that is Deuces Wild ."
224055,4240,"Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions ."
224058,11686,"Infidelity drama is nicely shot , well-edited and features a standout performance by Diane Lane ."
45674,2187,"Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms ."
66395,2585,"Inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss ."
184942,10748,Initial strangeness inexorably gives way to rote sentimentality and mystical tenderness becomes narrative expedience .
184945,9386,"Initially gripping , eventually cloying POW drama ."
106739,6101,Innocuous enough to make even Jean-Claude Van Damme look good .
66397,2726,Insanely hilarious !
106744,4599,"Insomnia does not become one of those rare remakes to eclipse the original , but it does n't disgrace it , either ."
66405,3836,"Insomnia is one of the year 's best films and Pacino gives one of his most daring , and complicated , performances ."
106745,5645,"Insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion ."
224062,4573,"Instead , he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground ."
224064,9152,"Instead , it 'll only put you to sleep ."
66406,4426,"Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions ."
184947,10338,"Instead of a balanced film that explains the zeitgeist that is the X Games , we get a cinematic postcard that 's superficial and unrealized ."
106750,6569,"Instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many Barney videos ."
106752,6301,Instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence .
146332,6877,"Instead of contriving a climactic hero 's death for the beloved-major - character-who-shall - remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ?"
66408,2622,"Instead of hitting the audience over the head with a moral , Schrader relies on subtle ironies and visual devices to convey point of view ."
184949,10385,"Instead of letting the laughs come as they may , Lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick ."
146338,7005,"Instead of making his own style , director Marcus Adams just copies from various sources -- good sources , bad mixture"
146340,7126,"Instead of panoramic sweep , Kapur gives us episodic choppiness , undermining the story 's emotional thrust ."
224068,2834,"Instead of simply handling conventional material in a conventional way , Secretary takes the most unexpected material and handles it in the most unexpected way ."
184953,10703,"Instead of using George and Lucy 's most obvious differences to ignite sparks , Lawrence desperately looks elsewhere , seizing on George 's haplessness and Lucy 's personality tics ."
224071,11837,Insufferably naive .
66412,4252,"Intelligent , caustic take on a great writer and dubious human being ."
224074,11674,Intelligent and moving .
106760,5383,"Intensely romantic , thought-provoking and even an engaging mystery ."
106761,5695,"Interesting , but not compelling ."
184957,9203,Interesting and thoroughly unfaithful version of Carmen
66415,4405,Interesting both as a historical study and as a tragic love story .
184962,10359,"Interminably bleak , to say nothing of boring ."
184968,9627,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots ."
224079,11683,Intimate and panoramic .
106763,4649,Intriguing and downright intoxicating .
224081,11724,Intriguing and stylish .
66424,3918,"Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening ."
66429,2331,"Invigorating , surreal , and resonant with a rainbow of emotion ."
106777,6067,Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .
66438,2825,Irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs .
66441,4392,Is Red Dragon worthy of a place alongside the other Hannibal movies ?
224091,11598,Is `` Ballistic '' worth the price of admission ?
106781,6411,"Is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic Hong Kong action aesthetic ?"
224093,6894,Is it a comedy ?
184984,10260,Is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?
184986,11343,Is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?
106785,5753,"Is n't as sharp as the original ... Despite some visual virtues , ` Blade II ' just does n't cut it ."
184988,10232,Is n't it a bit early in his career for director Barry Sonnenfeld to do a homage to himself ?
106790,4915,"Is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief ."
224099,7779,Is there a group of more self-absorbed women than the mother and daughters featured in this film ?
224106,3683,Is truth stranger than fiction ?
66451,2268,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .
66456,2464,It 'll keep you wide awake and ... very tense .
106797,4875,"It 's ... worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts ."
224107,9730,It 's 51 times better than this .
45698,2071,"It 's Burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown ."
66460,3587,"It 's Jagger 's bone-dry , mournfully brittle delivery that gives the film its bittersweet bite ."
224108,11078,It 's Pauly Shore awful .
66461,2285,It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .
146388,7038,It 's Splash without the jokes .
106802,5884,"It 's Tommy 's job to clean the peep booths surrounding her , and after viewing this one , you 'll feel like mopping up , too ."
146390,7165,It 's Young Guns meets Goodfellas in this easily skippable hayseeds-vs .
146392,7199,It 's a 100-year old mystery that is constantly being interrupted by Elizabeth Hurley in a bathing suit .
184996,10294,It 's a Frankenstein-monster of a film that does n't know what it wants to be .
185000,9684,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .
146393,6904,It 's a bad sign in a thriller when you instantly know whodunit .
224115,8668,"It 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest ."
185001,10307,It 's a barely tolerable slog over well-trod ground .
66467,3340,"It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny ."
185006,11452,"It 's a big idea , but the film itself is small and shriveled ."
146395,6747,"It 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction ."
146399,6783,It 's a boom-box of a movie that might have been titled ` The Loud and the Ludicrous ' ... the pandering to a moviegoing audience dominated by young males is all too calculated .
185007,9482,"It 's a boring movie about a boring man , made watchable by a bravura performance from a consummate actor incapable of being boring ."
224118,9888,"It 's a brilliant , honest performance by Nicholson , but the film is an agonizing bore except when the fantastic Kathy Bates turns up ."
45702,1960,"It 's a clear-eyed portrait of an intensely lived time , filled with nervous energy , moral ambiguity and great uncertainties ."
66472,3822,"It 's a compelling and horrifying story , and The Laramie Project is worthwhile for reminding us that this sort of thing does , in fact , still happen in America ."
224119,2783,It 's a cool event for the whole family .
45706,1814,It 's a day at the beach -- with air conditioning and popcorn .
45712,1786,It 's a diverting enough hour-and-a-half for the family audience .
185013,10884,It 's a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good .
106803,5815,It 's a drag how Nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .
106804,4933,"It 's a drawling , slobbering , lovable run-on sentence of a film , a Southern Gothic with the emotional arc of its raw blues soundtrack ."
66474,4018,It 's a fairy tale that comes from a renowned Indian film culture that allows Americans to finally revel in its splendor .
66475,2421,"It 's a familiar story , but one that is presented with great sympathy and intelligence ."
224120,10023,It 's a fanboy ` what if ? '
185015,11513,"It 's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer 's face and asks to be seen as hip , winking social commentary ."
66476,3897,It 's a feel-good movie about which you can actually feel good .
66477,2867,"It 's a film that 's destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics ."
146414,7242,"It 's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt ."
66478,3803,"It 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism ."
66479,3055,"It 's a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance ."
185016,10432,"It 's a frightful vanity film that , no doubt , pays off what debt Miramax felt they owed to Benigni ."
224122,4806,It 's a funny little movie with clever dialogue and likeable characters .
185017,10550,"It 's a gag that 's worn a bit thin over the years , though Do n't Ask still finds a few chuckles ."
106806,6102,"It 's a glorified sitcom , and a long , unfunny one at that ."
224123,1692,It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .
106811,4738,"It 's a good film , but it falls short of its aspiration to be a true ` epic ' ."
106812,5425,It 's a great American adventure and a wonderful film to bring to IMAX .
224124,3462,It 's a great performance and a reminder of Dickens ' grandeur .
66482,3229,"It 's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing ."
185022,10026,"It 's a hellish , numbing experience to watch , and it does n't offer any insights that have n't been thoroughly debated in the media already , back in the Dahmer heyday of the mid - '90s ."
66483,4465,"It 's a hoot watching The Rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !"
146422,6937,"It 's a loathsome movie , it really is and it makes absolutely no sense ."
185028,9974,"It 's a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as Phoenix 's ."
66484,2411,"It 's a lovely , eerie film that casts an odd , rapt spell ."
66485,3286,"It 's a lovely , sad dance highlighted by Kwan 's unique directing style ."
224125,2715,It 's a masterpeice .
185029,11542,It 's a masterpiece .
185030,10298,It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .
66487,2941,It 's a movie that accomplishes so much that one viewing ca n't possibly be enough .
224126,11506,"It 's a movie that ends with Truckzilla , for cryin ' out loud ."
185032,11431,It 's a mystery how the movie could be released in this condition .
146424,7112,"It 's a pedestrian , flat drama that screams out ` amateur ' in almost every frame ."
66488,2849,It 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .
66489,3115,"It 's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety ."
66490,3712,"It 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today ."
224127,1874,"It 's a quirky , off-beat project ."
45718,1823,It 's a rare window on an artistic collaboration .
66491,3435,It 's a ripper of a yarn and I for one enjoyed the thrill of the chill .
185033,10053,It 's a road-trip drama with too many wrong turns .
106814,4877,"It 's a rollicking adventure for you and all your mateys , regardless of their ages ."
45719,2038,It 's a satisfying summer blockbuster and worth a look .
106815,5498,It 's a scorcher .
66497,2673,"It 's a setup so easy it borders on facile , but keeping the film from cheap-shot mediocrity is its crack cast ."
185034,11170,It 's a shame that the storyline and its underlying themes ... finally seem so impersonal or even shallow .
66498,3031,It 's a shame the marvelous first 101 minutes have to be combined with the misconceived final 5 .
106816,5378,It 's a sharp movie about otherwise dull subjects .
106817,5322,It 's a sight to behold .
66503,4271,"It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers ."
224133,3357,"It 's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn ."
66505,3943,"It 's a smartly directed , grown-up film of ideas ."
66506,4203,It 's a solid movie about people whose lives are anything but .
224134,9093,"It 's a spectacular performance - ahem , we hope it 's only acting ."
66507,2587,"It 's a square , sentimental drama that satisfies , as comfort food often can ."
224135,6320,"It 's a stale , overused cocktail using the same olives since 1962 as garnish ."
66508,2977,"It 's a strange film , one that was hard for me to warm up to ."
45726,1749,"It 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth ."
66509,2483,"It 's a talking head documentary , but a great one ."
45727,1894,"It 's a technically superb film , shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team ."
185036,10091,"It 's a terrible movie in every regard , and utterly painful to watch ."
106820,5651,"It 's a testament to De Niro and director Michael Caton-Jones that by movie 's end , we accept the characters and the film , flaws and all ."
224136,5543,"It 's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries ."
185038,9673,"It 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue ."
66510,2730,"It 's a tour de force , written and directed so quietly that it 's implosion rather than explosion you fear ."
224140,3022,"It 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... Grant and Bullock make it look as though they are having so much fun ."
66511,2972,"It 's a treat watching Shaw , a British stage icon , melting under the heat of Phocion 's attentions ."
146432,6933,"It 's a very sincere work , but it would be better as a diary or documentary ."
106821,6044,It 's a very tasteful rock and roll movie .
106823,5605,It 's a very valuable film ...
224143,7257,It 's a visual Rorschach test and I must have failed .
66512,3896,"It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story"
66513,2497,"It 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout ."
66514,2290,"It 's a wonderful , sobering , heart-felt drama ."
66515,2935,"It 's about as convincing as any other Arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic ."
66516,3176,"It 's about individual moments of mood , and an aimlessness that 's actually sort of amazing ."
106827,5303,It 's about issues most adults have to face in marriage and I think that 's what I liked about it -- the real issues tucked between the silly and crude storyline .
106828,5153,It 's about time .
224145,10845,It 's absolutely amazing how first-time director Kevin Donovan managed to find something new to add to the canon of Chan .
185042,10978,"It 's actually pretty funny , but in all the wrong places ."
185046,10878,It 's actually too sincere -- the crime movie equivalent of a chick flick .
66517,2957,"It 's affecting , amusing , sad and reflective ."
66518,3273,It 's all a rather shapeless good time ...
66519,3624,"It 's all about Anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect ."
185050,11383,"It 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it ."
66520,3446,"It 's all entertaining enough , but do n't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper ."
185051,10055,"It 's all gratuitous before long , as if Schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story ."
106829,5799,It 's all pretty tame .
66521,4458,"It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage ."
185052,9239,It 's all surface psychodramatics .
185053,9819,It 's almost as if it 's an elaborate dare more than a full-blooded film .
185054,9227,"It 's also built on a faulty premise , one it follows into melodrama and silliness ."
106831,5817,"It 's also curious to note that this film , like the similarly ill-timed Antitrust , is easily as bad at a fraction the budget ."
224150,9155,It 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . '
224153,9940,It 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .
106832,5185,It 's always enthralling .
66522,3290,It 's always fascinating to watch Marker the essayist at work .
106833,5900,It 's an 88-minute highlight reel that 's 86 minutes too long .
106834,5463,"It 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones ."
66524,3567,"It 's an ambitious film , and as with all ambitious films , it has some problems ."
224160,4770,"It 's an effort to watch this movie , but it eventually pays off and is effective if you stick with it ."
106840,5446,"It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space ."
106841,4955,"It 's an exhilarating place to visit , this laboratory of laughter ."
66528,3967,It 's an experience in understanding a unique culture that is presented with universal appeal .
185058,11210,"It 's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise ."
66534,2282,It 's an often-cute film but either needs more substance to fill the time or some judicious editing .
106842,5323,"It 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes ."
66535,2953,It 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother\/daughter pair .
224161,2883,It 's another retelling of Alexandre Dumas ' classic .
185059,10827,"It 's as if Allen , at 66 , has stopped challenging himself ."
146450,6923,It 's as if De Palma spent an hour setting a fancy table and then served up Kraft Macaroni and Cheese .
224163,10863,"It 's as if Solondz had two ideas for two movies , could n't really figure out how to flesh either out , so he just slopped ` em together here ."
224164,10815,It 's as if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet ? ''
66541,2679,It 's as raw and action-packed an experience as a ringside seat at a tough-man contest .
185071,10624,"It 's as sorry a mess as its director 's diabolical debut , Mad Cows ."
185072,9719,"It 's at once laughable and compulsively watchable , in its committed dumbness ."
185073,9213,It 's bedeviled by labored writing and slack direction .
146458,7066,"It 's been 13 months and 295 preview screenings since I last walked out on a movie , but Resident Evil really earned my indignant , preemptive departure ."
224165,10062,It 's been 20 years since 48 Hrs .
224166,488,It 's been done before but never so vividly or with so much passion .
45731,2195,It 's been made with an innocent yet fervid conviction that our Hollywood has all but lost .
185085,10076,"It 's better suited for the history or biography channel , but there 's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind ."
146460,7045,It 's better than The Phantom Menace .
106843,6364,"It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades ."
66542,3827,"It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen ."
146464,6974,It 's both sitcomishly predictable and cloying in its attempts to be poignant .
66544,2666,"It 's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime ."
106844,4535,It 's clear that Mehta simply wanted to update her beloved genre for the thousands of Indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent .
185086,10917,"It 's clear why Deuces Wild , which was shot two years ago , has been gathering dust on MGM 's shelf ."
106845,6318,"It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long ."
185091,10192,"It 's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate ."
66545,4383,"It 's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought ."
66549,2455,"It 's crafty , energetic and smart -- the kid is sort of like a fourteen-year old Ferris Bueller ."
185092,10676,It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .
224167,9133,"It 's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death"
106852,5177,It 's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .
185094,10832,It 's deep-sixed by a compulsion to catalog every bodily fluids gag in There 's Something About Mary and devise a parallel clone-gag .
106853,4499,It 's definitely a step in the right direction .
66550,4388,"It 's definitely an improvement on the first Blade , since it does n't take itself so deadly seriously ."
185099,10858,"It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting ."
185100,9588,It 's depressing to see how far Herzog has fallen .
185101,9464,It 's difficult for a longtime admirer of his work to not be swept up in Invincible and overlook its drawbacks .
185102,9731,"It 's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing , let alone funny ."
185103,10361,It 's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent Electra rebellion .
185104,9656,"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ."
185105,11509,"It 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 ."
224168,6490,It 's drab .
185106,9927,"It 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast ."
106863,5534,"It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift ."
106868,6376,It 's easy to love Robin Tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .
45732,1880,"It 's endlessly inventive , consistently intelligent and sickeningly savage ."
106869,4544,"It 's enough to watch Huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that Chabrol spins ."
185107,9868,It 's everything you 'd expect -- but nothing more .
185108,9556,It 's exactly the kind of movie Toback 's detractors always accuse him of making .
185109,11603,It 's exactly what you 'd expect .
106874,4788,"It 's excessively quirky and a little underconfident in its delivery , but otherwise this is the best ` old neighborhood ' project since Christopher Walken kinda romanced Cyndi Lauper in The Opportunists ."
66551,3631,It 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark .
224173,4287,"It 's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones ."
185110,10058,It 's fitfully funny but never really takes off .
146485,7009,It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .
66553,2367,"It 's full of cheesy dialogue , but great trashy fun that finally returns De Palma to his pulpy thrillers of the early '80s ."
224175,9654,"It 's fun , but it 's a real howler ."
66554,4096,"It 's fun , splashy and entertainingly nasty ."
66555,2416,"It 's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom ."
185111,11570,"It 's funny , as the old saying goes , because it 's true ."
66556,3627,"It 's funny , touching , dramatically forceful , and beautifully shot ."
224176,4898,It 's funny .
66557,2457,"It 's funny and human and really pretty damned wonderful , all at once ."
45734,1821,"It 's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart ."
66558,2413,It 's good to see Michael Caine whipping out the dirty words and punching people in the stomach again .
106880,5253,"It 's got all the familiar Bruckheimer elements , and Schumacher does probably as good a job as anyone at bringing off the Hopkins\/Rock collision of acting styles and onscreen personas ."
66565,3642,"It 's got some pretentious eye-rolling moments and it did n't entirely grab me , but there 's stuff here to like ."
106881,6682,"It 's got the brawn , but not the brains ."
185116,10448,"It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive ."
185117,10722,It 's hard to believe that something so short could be so flabby .
146496,6820,It 's hard to believe these jokers are supposed to have pulled off four similar kidnappings before .
185118,10162,"It 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress ."
224178,3096,It 's hard to fairly judge a film like RINGU when you 've seen the remake first .
224179,6498,It 's hard to imagine acting that could be any flatter .
185119,9484,It 's hard to imagine another director ever making his wife look so bad in a major movie .
106883,5981,"It 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one ."
224184,2099,"It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started ."
66567,2810,"It 's hard to imagine anyone managing to steal a movie not only from charismatic rising star Jake Gyllenhaal but also from accomplished Oscar winners Susan Sarandon , Dustin Hoffman and Holly Hunter , yet newcomer Ellen Pompeo pulls off the feat with aplomb ."
185120,9933,It 's hard to imagine that even very small children will be impressed by this tired retread .
224185,11346,It 's hard to pity the ` plain ' girl who becomes a ravishing waif after applying a smear of lip-gloss .
224187,10116,"It 's hard to quibble with a flick boasting this many genuine cackles , but Notorious C.H.O. still feels like a promising work-in-progress ."
224189,9132,"It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?"
185128,11122,It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .
146507,7236,"It 's harmless , diverting fluff ."
185132,10229,It 's horribly depressing and not very well done .
66568,3563,"It 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do ."
106884,6119,It 's impossible to even categorize this as a smutty guilty pleasure .
185133,9307,It 's in the action scenes that things fall apart .
224190,3765,It 's incredible the number of stories the Holocaust has generated .
106885,6181,It 's just a little too self-satisfied .
224191,9403,It 's just a movie that happens to have Jackie Chan in it .
146525,7185,It 's just hard to believe that a life like this can sound so dull .
224193,10237,It 's just merely very bad .
106886,6481,It 's just not very smart .
185136,9608,It 's just plain boring .
146527,7238,It 's just plain lurid when it is n't downright silly .
185137,10744,It 's just rather leaden and dull .
224194,10257,It 's just that it 's so not-at-all-good .
106887,6577,"It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain ."
185142,9095,"It 's just weirdness for the sake of weirdness , and where Human Nature should be ingratiating , it 's just grating ."
185143,10522,It 's kind of sad that so many people put so much time and energy into this turkey .
185144,11067,It 's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .
146533,6991,"It 's leaden and predictable , and laughs are lacking ."
66577,2840,"It 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet I found it weirdly appealing ."
106892,5379,"It 's like Rocky and Bullwinkle on Speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness ."
224197,5103,"It 's like a `` Big Chill '' reunion of the Baader-Meinhof Gang , only these guys are more harmless pranksters than political activists ."
185145,10084,It 's like a drive-by .
106894,5980,It 's like an all-star salute to Disney 's cheesy commercialism .
224201,5424,"It 's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make , though Bette Davis , cast as Joan , would have killed him ."
224202,3156,It 's like going to a house party and watching the host defend himself against a frothing ex-girlfriend .
224203,11363,It 's likely that whatever you thought of the first production -- pro or con -- you 'll likely think of this one .
185147,9842,It 's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay .
146538,6947,It 's loud and boring ; watching it is like being trapped at a bad rock concert .
185148,10862,It 's makes a better travelogue than movie .
146544,7317,"It 's mildly amusing , but I certainly ca n't recommend it ."
66581,3106,"It 's mildly entertaining , especially if you find comfort in familiarity ."
106903,6019,"It 's mildly interesting to ponder the peculiar American style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through ."
185149,10349,"It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable ."
185150,10112,It 's mindless junk like this that makes you appreciate original romantic comedies like Punch-Drunk Love .
106904,4562,"It 's more enjoyable than I expected , though , and that 's because the laughs come from fairly basic comedic constructs ."
66585,4046,It 's mostly a pleasure to watch .
185155,10155,"It 's neither as sappy as Big Daddy nor as anarchic as Happy Gilmore or The Waterboy , but it has its moments ."
66589,3409,It 's never dull and always looks good .
106910,4901,"It 's never laugh-out-loud funny , but it is frequently amusing ."
106916,5681,"It 's nice to see Piscopo again after all these years , and Chaykin and Headly are priceless ."
66590,3476,It 's no accident that The Accidental Spy is a solid action pic that returns the martial arts master to top form .
66594,2330,It 's no lie -- Big Fat Liar is a real charmer .
